aggregation,city_bounded,city_name,formatted_value,id,route_id,route_type,sample_period,type,value,version
route,False,Chicago,1.0,962,85,0,midday,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,963,172,0,midday,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,964,28,0,midday,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1023,57,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,965,119,0,midday,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,966,136,0,midday,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,967,157,0,midday,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,968,146,0,midday,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1231,Y,0,weekend,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1232,22,0,weekend,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,969,34,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,970,67,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,971,169,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,972,93,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,973,147,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,974,Brn,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,975,12,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,976,66,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,977,51,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,978,53A,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,982,73,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,987,88,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,988,77,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,989,Org,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,990,15,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,991,90,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,992,9,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,993,201,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,994,44,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,997,56,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1000,68,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1001,Red,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1002,111A,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1003,24,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1004,Blue,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1005,155,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1006,94,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1008,79,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1007,35,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1013,59,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1014,87,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1015,21,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1016,76,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1009,152,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1010,103,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1011,112,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1012,72,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1017,85A,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1019,43,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1018,54,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1022,71,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1024,108,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1034,95W,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1035,J14,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1025,80,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1026,106,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1113,37,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1027,62H,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1028,G,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1029,82,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1030,49,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1031,6,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1032,126,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1033,36,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1262,106,0,weekend,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1036,39,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1037,60,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1038,8A,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1044,53,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1039,Pink,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1046,115,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1040,47,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1055,63W,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1056,30,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1057,7,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1041,111,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1042,151,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1043,P,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1045,75,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1047,156,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1048,20,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1049,70,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1050,86,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1051,81,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1060,63,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1061,3,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1052,52A,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1053,92,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1054,55N,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1058,97,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1059,29,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1062,81W,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1063,74,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1064,91,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1065,52,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1066,95E,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1075,120,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1076,93,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1077,147,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1078,Brn,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1079,12,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1067,85,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1085,8,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1068,28,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1069,119,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1070,146,0,evening,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1086,73,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1071,205,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1072,34,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1073,67,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1087,54B,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1074,169,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1080,66,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1088,170,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1081,51,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1091,100,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1092,62,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1082,53A,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1083,124,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1084,84,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1089,78,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1090,X98,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1093,135,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1094,4,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1095,121,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1096,88,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1097,77,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1098,Org,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1099,15,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1100,11,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1101,90,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1102,9,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1104,201,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1105,44,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1108,56,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1109,55,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1110,26,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1111,134,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1112,50,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1114,68,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1115,206,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1116,Red,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1117,111A,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1118,24,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1119,Blue,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1120,155,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1121,94,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1123,192,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1124,79,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1122,35,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1125,152,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1126,5,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1131,59,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1132,87,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1127,103,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1128,112,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1138,43,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1139,148,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1129,72,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1130,10,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1133,48,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1134,21,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1135,76,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1136,85A,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1140,49B,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1137,54,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1142,71,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1143,57,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1144,108,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1145,80,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1146,106,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1154,95W,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1147,62H,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1148,G,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1149,82,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1150,49,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1151,6,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1152,126,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1153,36,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1155,1,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1156,J14,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1157,39,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1158,60,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1159,8A,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1160,Pink,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1163,96,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1161,47,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1169,115,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1162,111,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1172,70,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1164,55A,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1165,151,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1166,P,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1177,171,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1167,53,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1178,165,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1179,92,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1168,75,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1170,156,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1171,20,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1173,2,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1174,86,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1175,81,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1176,52A,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1180,125,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1182,55N,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1181,18,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1185,7,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1191,63,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1192,3,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1186,143,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1187,97,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1188,54A,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1193,81W,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1194,74,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1195,91,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1196,52,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1212,51,0,weekend,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1197,95E,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1214,124,0,weekend,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1198,85,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1199,172,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1216,8,0,weekend,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1200,28,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1201,119,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1202,136,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1203,157,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1204,146,0,night,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1218,54B,0,weekend,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1219,78,0,weekend,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1205,34,0,weekend,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1230,44,0,weekend,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1206,67,0,weekend,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,1207,93,0,weekend,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
